,id,VIVTOT,POBTOT,POB_WO_ELEC,POB_W_ELEC
1780,5346,0.8454542463658696,3.475756346170797,0.6758415117554327,2.799914834415364
1781,5347,0.5496940684348018,2.240010007472919,0.43285632409814906,1.80715368337477
1782,5348,0.7271483851665647,2.714612769395268,0.4904376674476497,2.2241751019476186
1783,5349,0.7276638370262529,2.7165370701691707,0.4907853227720704,2.2257517473971005
1784,5350,0.7276638368435261,2.7165370694870097,0.4907853226488272,2.2257517468381827
1785,5351,0.727663836747618,2.7165370691289623,0.49078532258414026,2.225751746544822
1786,5352,0.516350225859203,1.9276545821888111,0.34826124285271787,1.5793933393360933
1787,5353,0.0023679929398565088,0.008840264247990929,0.0015971333467098366,0.007243130901281092
1788,5427,0.9649148726313601,3.26233123603936,0.776745532390324,2.4855857036490363
1789,5428,1.2850871004222384,4.344818291903759,1.034480545691371,3.310337746212388
1790,5429,1.042239053691962,3.523760610101395,0.8389906214527132,2.6847699886486818
1791,5431,1.5388348399057894,4.320574742812409,1.1632316615264175,3.1573430812859913
1792,5432,1.3348567431578289,3.7478670096354425,1.009041117978773,2.7388258916566697
1793,5433,0.5056063691574965,1.5890485887807033,0.22700694125438617,1.362041647526317
1794,5434,0.5298091628628051,1.7074438016566071,0.24392054309380098,1.4635232585628062
1795,5435,0.4128593701610034,1.6710974506516805,0.23872820723595434,1.4323692434157262
1796,5436,0.4199810781451743,1.6999234115399913,0.24284620164857018,1.457077209891421
1797,5437,0.3027382567998376,1.007425768280477,0.3912906286163312,0.6161351396641459
1798,5438,0.36873901524371555,1.2168387503042613,0.48673550012170447,0.7301032501825568
1799,5439,0.3687390151906773,1.2168387501292353,0.4867355000516941,0.7301032500775412
1800,5440,0.3687390151398129,1.2168387499613824,0.486735499984553,0.7301032499768294
1801,5441,0.3589169048459722,1.1844257859917082,0.47377031439668327,0.710655471595025
1802,5442,0.31990936945427095,0.47888884249112473,0.1923509207377058,0.28653792175341897
1803,5443,0.40505573515456755,0.5786510502208108,0.273060424640151,0.30559062558065975
1804,5444,0.34290321818015035,0.6344646147395839,0.15173147287463307,0.48273314186495087
1805,5445,0.5300680780380631,2.029215547473146,0.34135828344835967,1.6878572640247864
1806,5446,0.8387788716033693,3.4483131388138517,0.6705053325471377,2.777807806266714
1807,5447,0.5064414017790903,2.014448108621902,0.38249773432684536,1.6319503742950565
1808,5448,0.7276615898829258,2.716528681064423,0.49078380714781233,2.225744873916611
1809,5449,0.727661589705348,2.716528680401484,0.4907838070280419,2.2257448733734417
1810,5450,0.7276615896989254,2.7165286803775066,0.49078380702371005,2.2257448733537966
1811,5451,0.6576394916197738,2.4551200250561154,0.4435562051307853,2.01156381992533
1812,5452,0.5011010402203467,1.8623809081980813,0.3388358131236944,1.523545095074387
1813,5453,0.12158910241890933,0.42177604440071625,0.08531914022306314,0.3364569041776531
1814,5526,0.06977666949449227,0.23591159686233099,0.05616942782436452,0.17974216903796647
1815,5527,1.2587604915010744,4.255809280789347,1.0132879239974635,3.242521356791883
1816,5528,1.2850831315492768,4.34480487333327,1.0344773507936356,3.310327522539634
1817,5530,1.5213621358883664,4.271516766148106,1.1500237447321824,3.1214930214159233
1818,5531,1.5388300877560197,4.320561400238056,1.1632280692948611,3.1573333309431946
1819,5532,1.2409279360771799,3.4841438205243893,0.9380387209104125,2.546105099613977
1820,5533,0.5772148771527921,1.814103899623061,0.25915769994615157,1.5549461996769094
1821,5534,0.8194562022271544,2.5754337784281995,0.36791911120402854,2.207514667224171
1822,5535,0.3514712921290925,1.180737052253736,0.1686767217505337,1.0120603305032023
1823,5536,0.291705477198162,1.1250840097795856,0.22386656060951754,0.901217449170068
1824,5537,0.3687378146082176,1.216834788207118,0.48673391528284715,0.7301008729242708
1825,5538,0.3687378764834595,1.2168349923954165,0.48673399695816655,0.7301009954372499
1826,5539,0.36873787638584543,1.21683499207329,0.48673399682931595,0.730100995243974
1827,5540,0.3687378763602175,1.2168349919887176,0.486733996795487,0.7301009951932306
1828,5541,0.2799963221938986,0.7612208276453535,0.1961561400478367,0.5650646875975167
1829,5542,0.4000786461444932,0.5715409230635616,0.269705217144955,0.30183570591860664
1830,5543,0.4050544842644929,0.5786492632349899,0.2730595813770015,0.3055896818579884
1831,5544,0.40505448429772234,0.5786492632824605,0.27305958139940245,0.305589681883058
1832,5545,0.39120021506428493,0.5588574500918356,0.2637199959753921,0.29513745411644354
1833,5546,0.4054911792080841,1.187815261668011,0.060916908161097,1.1268983535069141
1834,5547,0.32677177099256927,1.2976426025957357,0.18786848594463185,1.109774116651104
1835,5548,0.47077256936927486,1.824062066080555,0.22600962905144362,1.5980524370291116
1836,5549,0.4638611573330235,1.8118841077693142,0.2026168695840611,1.609267238185253
1837,5550,0.4667510549499349,1.843456496665333,0.17599093238809033,1.6674655642772427
1838,5551,0.28566522054927235,0.9991044043036786,0.151557572613859,0.8475468316898196
1839,5552,0.5860790907145089,1.7582372721435267,0.43955931803588166,1.318677954107645
1840,5553,0.5774778280690217,1.732433484207065,0.43310837105176625,1.2993251131552987
1841,5554,0.3570762844060472,1.0712288532181415,0.2678072133045354,0.8034216399136062
1842,5555,0.29216597539527384,0.8764979261858215,0.21912448154645536,0.6573734446393661
1843,5556,0.22757937741547227,0.6827381322464168,0.1706845330616042,0.5120535991848125
1844,5557,0.16299408625177006,0.4889822587553102,0.12224556468882755,0.3667366940664827
1845,5558,0.09841010205737968,0.2952303061721391,0.07380757654303477,0.2214227296291043
1846,5559,0.04519895660201272,0.13559686980603816,0.03389921745150954,0.10169765235452863
1847,5560,0.033978114833990096,0.10293953082646042,0.025652728055094276,0.07728680277136614
1848,5561,0.011706135415849545,0.045924069708332835,0.010597862240384498,0.03532620746794834
1849,5562,0.024431860169802484,0.0888800984043912,0.023540802447472024,0.06533929595691917
1850,5563,2.0833493312769424,7.291722659469299,2.0659880868496345,5.225734572619665
1851,5564,2.6679058268622518,9.33767039401788,2.6456732783050665,6.691997115712814
1852,5565,3.1101042134554606,10.885364747094112,3.084186678343332,7.8011780687507795
1853,5566,3.5523204823704515,12.43312168829658,3.522717811684031,8.910403876612548
1854,5567,3.994554634102431,13.980941219358508,3.961266678818244,10.019674540540263
1855,5568,2.7542773369637135,9.639970679372997,2.731325025822349,6.908645653550648
1856,5569,0.08649573132352878,0.30096675939217976,0.0832108982142515,0.21775586117792828
1857,5570,0.06896261830892866,0.2252778864758336,0.045055577295166724,0.1802223091806669
1858,5571,0.10292744523835937,0.3362296544453073,0.06724593088906146,0.26898372355624584
1859,5572,0.11082534216683106,0.3620294510783148,0.07240589021566296,0.28962356086265184
1860,5573,0.11872355840977883,0.3878302908052775,0.07756605816105551,0.310264232644222
1861,5574,0.12662209405841754,0.41363217392416396,0.0827264347848328,0.3309057391393312
1862,5575,0.13424684529087386,0.4385396946168546,0.08770793892337092,0.3508317556934837
1863,5576,0.11517824682372241,0.3762489396241599,0.07524978792483199,0.3009991516993279
1864,5577,0.07415426426075006,0.24223726325178352,0.04844745265035671,0.1937898106014268
1865,5626,1.5972517237577204,5.754235770585415,4.637613073332343,1.1166226972530717
1866,5627,0.7333662653849378,2.9341276761289734,0.26926745129317037,2.664860224835803
1867,5628,0.8625628061954622,3.204125423777808,0.4910735791974171,2.7130518445803906
1868,5630,1.2578795781279224,3.531738815513013,0.9508527580227343,2.5808860574902788
